ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
33,2,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,18955.38091,14858.31936,300.3764812,3669.184425,0.1304290269,0.1022377838,0.002066843833,0.02524708717,0.1215686277,0.1006535962,0.001307189581,0.02352941222,0.09119145566,0.03494633013,0.00164438886,0.01317319408,2,135446,2458.74,1.275741923,0.02021604691,0.2469447814,0.1399478826,0.002217684399,0.02708964772,0.000009418823171,0.0000001492554,0.000001823197299,100.4532143,0.2950160397,22.60068116,82.62577223,0.1828579807,2.365756698,43.16714455,0.1156067559,1.945955587,9.056560742,0.01213458537,0.06374815731
34,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,11048.00814,9659.65124,481.0157038,2067.226208,0.1169881311,0.1022867228,0.00509350894,0.02189000294,0.1058823541,0.1045751646,0.002614379162,0.0209150333,0.08714342679,0.03589944612,0.005009703084,0.009801130861,1,86390,1865.896,1.143727435,0.04979638414,0.2140062986,0.1278852661,0.005567955826,0.02392899882,0.00001323911836,0.0000005764137532,0.000002477211467,58.54843724,0.4724316213,12.73327121,74.0756111,0.4504177443,2.050202606,39.44641151,0.2902546956,1.718913786,12.7299215,0.04686290676,0.08661578556
38,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,12890.25917,11022.17808,195.5085033,3445.058924,0.1286298963,0.1099886049,0.001950949021,0.0343777085,0.1254902035,0.1124183014,0.001307189581,0.02875817008,0.07544198447,0.03816870217,0.001874790841,0.01935045066,1,91523,2052.322,1.169483843,0.01773773768,0.312557001,0.1408417466,0.002136167994,0.03764145542,0.00001277803222,0.0000001938063402,0.000003415065077,68.31136623,0.1920195089,21.22015939,75.74377219,0.1604412033,2.994328588,43.44285829,0.1113573474,2.703933296,12.28656944,0.01575661303,0.1194078698
39,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,4537.42366,3103.237992,48.40130877,841.3516597,0.1441687688,0.0986000061,0.001537867657,0.02673249006,0.1411764771,0.1019607857,0.001307189581,0.02614379115,0.1009715171,0.03625581726,0.001211276986,0.01192395686,1,28103,739.092,1.462157808,0.0155970341,0.2711205721,0.1614569142,0.001722282631,0.02993814396,0.00005202853104,0.000000554995342,0.000009647388965,24.04587877,0.04753755146,5.18238344,94.69933988,0.1410781332,2.597363288,49.80163917,0.08978171457,2.150574237,50.02743369,0.04512157252,0.3373212925
39,2,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,9405.40809,7255.238099,135.3790895,1710.739922,0.1413900586,0.1090668826,0.002035133109,0.0257172911,0.1411764771,0.1124183014,0.001307189581,0.02352941222,0.0884947891,0.03264820185,0.002055298424,0.01215500908,2,60983,1305.332,1.296361051,0.01865949645,0.235793767,0.15423,0.002219948011,0.02805273472,0.0000212577448,0.0000003059786571,0.000003866549152,49.84354992,0.1329631491,10.53746093,83.96120798,0.1687786863,2.258928819,47.57248612,0.1157247569,2.015137901,20.44013923,0.02487631359,0.1351940263
40,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,1445.000041,2263.074568,49.8209168,747.6470808,0.05818870219,0.09113174277,0.002006238344,0.03010699798,0.03921568766,0.09150326997,0.001307189581,0.0209150333,0.06016364263,0.03739528664,0.001527077964,0.03309342434,1,21168,850.722,0.6385118996,0.02201470402,0.3303678506,0.06826341843,0.002353595843,0.03531968447,0.00003016401642,0.000001039999245,0.00001560694683,7.657714691,0.04893182553,4.605201412,41.35439764,0.1991271756,3.16495838,21.0559588,0.1226917501,2.537151388,29.00386194,0.08455278416,0.5456974418
40,2,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,2633.902034,3699.188336,67.29150563,817.5372801,0.07238380879,0.1016595673,0.001849277389,0.02246722216,0.05490196124,0.1019607857,0.001307189581,0.0209150333,0.06118931603,0.03799270296,0.001364045617,0.01044565006,2,32542,861.136,0.7120216099,0.01819088392,0.2210045031,0.08093854202,0.002067835586,0.0251225272,0.00002188008143,0.0000005589971091,0.000006791362027,13.95824895,0.06609063872,5.035696564,46.11538924,0.1645399971,2.117246133,24.96562061,0.1077952138,1.804649608,21.03853984,0.04544691944,0.2374602108
45,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,12868.37682,10731.42645,167.0379142,3256.206632,0.1403205515,0.1170186185,0.001821430362,0.03550663125,0.1333333403,0.1189542487,0.001307189581,0.03137255087,0.09571009788,0.03983390799,0.001748127842,0.01859494934,1,84233,1707.234,1.199130132,0.01556530392,0.3034271956,0.1527712039,0.001983046006,0.03865713713,0.00001423587113,0.0000001847886686,0.000003602236601,68.19540166,0.1640569986,20.05690621,77.66386868,0.1407911278,2.906864102,47.12251817,0.1033751762,2.776893695,13.68833762,0.01502346899,0.1259523287
46,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,12611.1376,8801.249899,175.0156922,3329.934738,0.1381330997,0.09640239985,0.001916992806,0.03647364905,0.1294117719,0.09542483836,0.001307189581,0.0339869298,0.07738393257,0.03180983629,0.001675252835,0.01731798804,1,83701,1845.374,1.432880301,0.01988532245,0.3783479365,0.1506689,0.002090962978,0.03978369121,0.00001711903443,0.0000002375756855,0.000004520231974,66.83217364,0.1718924072,20.5110413,92.80312827,0.1798665152,3.624612595,46.47405923,0.1090008329,2.857818491,16.46061003,0.01931509638,0.158050069
47,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,11507.7062,9378.989785,208.0052361,3495.592259,0.1154685003,0.09410892711,0.002087127724,0.03507482625,0.1176470593,0.0941176489,0.001307189581,0.03137255087,0.06918487079,0.03178268754,0.001956919974,0.01740800833,1,90764,2029.532,1.226966493,0.02217778682,0.3727045597,0.1267871205,0.002291715174,0.03851298156,0.00001351820648,0.0000002443456307,0.000004106303818,60.98458708,0.2042932281,21.53142414,79.46674177,0.2006022905,3.570548458,39.10768676,0.1194659425,2.766538436,12.99827546,0.01986549843,0.1435770566
53,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,6208.09429,5467.265516,342.0862873,1225.783043,0.1419414749,0.1250032127,0.007821439224,0.02802622592,0.09019608051,0.1320261508,0.007843137719,0.02614379115,0.131961601,0.04666659871,0.004857398905,0.01440932432,1,39723,882.168,1.135502615,0.06256990562,0.2242040448,0.1562846283,0.008611793856,0.03085826959,0.0000285855201,0.000001575155593,0.000005644187117,32.8995249,0.3359815034,7.550324136,73.54291547,0.5659566701,2.147898076,48.20623945,0.4489284187,2.216670468,27.48607702,0.1280614303,0.1973491999
55,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,9678.717917,7297.79238,84.54117914,2054.347774,0.1651038504,0.1244889697,0.00144214082,0.0350439728,0.1725490242,0.1294117719,0.001307189581,0.03137255087,0.1086769396,0.04036774352,0.0009356718647,0.01891057929,1,54096,995.288,1.326252847,0.01158448675,0.2815026335,0.1789174415,0.001562799082,0.03797596447,0.00002451665274,0.000000214146827,0.000005203760602,51.29194343,0.083032479,12.6539453,85.89720508,0.104783881,2.696824516,55.1873663,0.08146791857,2.727962393,23.57370456,0.01741031113,0.1819496714
56,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,8739.513966,6799.332206,135.6052332,3059.817084,0.1103989738,0.08589027963,0.001712987547,0.03865211126,0.1058823541,0.08366013318,0.001307189581,0.0339869298,0.06278477222,0.02849400242,0.002076291327,0.02098105459,1,72513,1659.776,1.28534887,0.01994390465,0.4500172945,0.1205234091,0.001870081684,0.04219680724,0.00001772577151,0.0000002750390226,0.000006206022292,46.31467306,0.1331852571,18.8472266,83.24798379,0.1803964022,4.311212501,37.17563514,0.09748640381,3.031162075,17.04401107,0.02236089615,0.2169937864
59,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,6135.65115,3443.475902,52.4169951,1394.509846,0.1449925834,0.08137334645,0.001238674649,0.03295389195,0.1333333403,0.08104575425,0.001307189581,0.02875817008,0.0859662411,0.02728037582,0.001013253231,0.01724887029,1,36436,1558.286,1.781819105,0.01522211759,0.404971571,0.1683953,0.001438604542,0.03827285777,0.000048902709,0.0000004177768578,0.00001111460015,32.51561564,0.05148157489,8.589612498,115.4027918,0.1376869423,3.879669784,51.94179518,0.0749937206,2.749289402,47.02183558,0.0339655982,0.3886223828
62,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,9473.796336,11020.10875,371.9804065,2154.807908,0.1381926386,0.1607484319,0.005426014245,0.03143181252,0.1333333403,0.1725490242,0.003921568859,0.02875817008,0.09918133752,0.06173040164,0.004618728022,0.0162009144,1,63171,1252.854,0.859682654,0.03375469472,0.1955341782,0.1499706564,0.005888467913,0.0341107139,0.00001360881819,0.0000005343384578,0.000003095315543,50.20597045,0.3653421399,13.2727388,55.67892837,0.3053176193,1.87323777,46.25868489,0.3069628271,2.450306292,13.08540211,0.04344215104,0.1082278162
63,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,14597.45138,11610.36633,179.4666728,2812.687666,0.1500036108,0.1193082838,0.001844201994,0.02890321707,0.1411764771,0.1189542487,0.001307189581,0.02614379115,0.09379823471,0.045385943,0.001612587384,0.01316315452,1,89932,1748.374,1.257277416,0.01545745136,0.2422565822,0.1623165434,0.001995581915,0.03127571572,0.00001398031197,0.0000001718793239,0.000002693775099,77.35855687,0.1762639567,17.32501008,81.42988445,0.1398155809,2.320843262,50.06679315,0.1040286668,2.24665726,13.44260766,0.01397392877,0.09418794053
65,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,7963.764928,8297.50088,107.1411801,2712.92557,0.1074123294,0.1119136371,0.001445080792,0.0365909413,0.1019607857,0.1124183014,0.001307189581,0.03137255087,0.06316018171,0.04034364926,0.001287434669,0.01953912105,1,67946,1443.866,0.9597787385,0.01291246384,0.3269569487,0.1172072665,0.0015768578,0.03992767153,0.00001412561061,0.0000001900400883,0.000004812011726,42.20362487,0.1052291661,16.71051621,62.1618354,0.1167956858,3.132281585,36.15276572,0.08220079237,2.868161162,13.58231789,0.01545041368,0.1682521582
66,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,10426.55715,7833.751834,130.8235336,3482.104678,0.1318632261,0.09907237589,0.001654507134,0.04403769622,0.1333333403,0.09542483836,0.001307189581,0.03921568766,0.06745401431,0.03604932459,0.001068741836,0.02322219778,1,72692,1539.146,1.33097874,0.01669998443,0.4445002537,0.1434347266,0.00179969644,0.04790217188,0.00001830983795,0.0000002297362079,0.000006114844188,55.25508482,0.1284888905,21.44834614,86.20328629,0.1510545283,4.258358677,44.24266707,0.09381725695,3.441000781,17.60561341,0.01867774048,0.2138057409
67,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,9652.749289,8054.346622,140.883665,3557.464154,0.1154759399,0.09635423217,0.001685392746,0.04255798057,0.1137254909,0.0941176489,0.001307189581,0.0339869298,0.07040310894,0.03553718747,0.00152393507,0.02825276283,1,76423,1791.368,1.198452183,0.01749163174,0.4416825251,0.1263068617,0.001843472057,0.04654965329,0.00001568182593,0.0000002288791561,0.000005779444998,51.15432382,0.1383694914,21.9125298,77.61996002,0.1582151285,4.231364543,38.95955017,0.09609925754,3.34384407,15.07867877,0.01860806147,0.2020784964
68,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,1041.066694,1380.435333,21.63006604,342.6614487,0.06052361457,0.08025320229,0.001257488869,0.01992101905,0.03529411927,0.07058823854,0.001307189581,0.01830065437,0.06148289136,0.03580109465,0.00102853455,0.009964374001,1,14014,759.614,0.7541582497,0.01566901797,0.2482270923,0.07428761912,0.001543461256,0.0244513664,0.00005381463178,0.000001118097472,0.0000177127938,5.517087537,0.02124406144,2.110654917,48.84444623,0.1417292411,2.37804137,22.91413298,0.08045984757,1.756437497,51.74483825,0.09090223351,0.6193284545
70,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,1546.262789,1088.499375,22.48235366,351.0431482,0.0985759779,0.06939304954,0.001433275128,0.02237939234,0.07450980693,0.06666667014,0.001307189581,0.0209150333,0.08078207183,0.02453334356,0.001081597491,0.009487899334,1,12595,738.71,1.420545408,0.02065444793,0.322501929,0.1227679864,0.001785022125,0.02787162749,0.0001127864556,0.00000163989265,0.00002560555212,8.194352207,0.02208113936,2.162282771,92.00423629,0.1868234011,3.089602033,37.86797855,0.09305229238,2.002128258,108.448515,0.1333246057,0.8952990253
78,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,5887.529575,4139.04455,153.9607906,1005.304606,0.1482892873,0.1042501713,0.003877812523,0.02532062076,0.1450980455,0.1058823541,0.002614379162,0.02352941222,0.09053759574,0.03181156066,0.002958815521,0.009873051286,1,36505,883.652,1.42243687,0.03719718132,0.2428832534,0.161280087,0.004217526109,0.02753881951,0.00003896553541,0.000001018961274,0.000006653424281,31.20070618,0.1512132459,6.192266792,92.12674029,0.3364555639,2.326846837,49.74709653,0.2198574837,1.978221357,37.46686097,0.08284238003,0.2326372126
78,2,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,18001.34166,19358.84888,764.40526,4245.234116,0.1171276053,0.1259603675,0.004973682478,0.02762205814,0.1058823541,0.1215686277,0.003921568859,0.02614379115,0.08073110159,0.04927476953,0.003476176119,0.01168347341,2,145367,2083.392,0.9298766563,0.03948609057,0.2192916605,0.1238337564,0.005258451093,0.02920356144,0.000006396752057,0.0000002716303602,0.000001508538118,95.39732495,0.7507638803,26.14891256,60.22517204,0.3571591824,2.100836923,38.19671695,0.2741203718,2.097806296,6.150723132,0.02208376912,0.05274608803
83,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,1067.309834,711.695443,9.290196354,421.9006656,0.1153349723,0.0769067909,0.001003911428,0.04559116766,0.09803921729,0.071895428,0.001307189581,0.03660130873,0.0834775505,0.03277762227,0.0007090682271,0.03357767434,1,6979,518.558,1.499672148,0.01305361225,0.5928106885,0.1529316283,0.001331164401,0.0604528823,0.0002148835289,0.000001870412989,0.00008494206742,5.656161911,0.009124405899,2.598736209,97.12902515,0.1180724,5.679188072,47.17200133,0.06939292086,4.34256751,206.6187778,0.1520660967,2.970002357
86,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,13562.49448,12317.49317,174.7163459,3611.913831,0.1496468551,0.1359096675,0.001927798146,0.03985340209,0.1490196139,0.1398692876,0.001307189581,0.03660130873,0.07044379487,0.04747772633,0.001607454209,0.01925622054,1,84209,1485.318,1.101075868,0.01418440779,0.2932344904,0.1610575411,0.002074794214,0.04289225417,0.00001307551293,0.0000001684428955,0.000003482222689,71.87384792,0.171598403,22.24791764,71.31320389,0.1283006602,2.809216926,49.67845191,0.1081579635,3.081118754,12.57260858,0.01369454435,0.1217560381
87,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,3001.180479,4444.877239,66.59738812,927.8954524,0.1047422776,0.1551278134,0.002324272785,0.03238388484,0.07843137532,0.1620915085,0.001307189581,0.02875817008,0.09462934073,0.07452273848,0.002044236683,0.01679437917,1,25367,722.85,0.6751998578,0.01498295331,0.2087561484,0.1183104222,0.002625355309,0.03657884071,0.00002661725304,0.000000590647428,0.000008229437789,15.90462504,0.06540890826,5.715457943,43.73056074,0.1355236559,1.999905621,36.49303584,0.1368584324,2.627601517,25.59351254,0.0480201161,0.28774258
99,1,DAY4,Male,BELMO,BF34,+,Tg/WT,UV,1,Z3,3017.741263,8070.082563,138.9058874,1893.885024,0.05494894777,0.146945184,0.002529286539,0.03448506025,0.05098039284,0.1490196139,0.001307189581,0.02875817008,0.03991012174,0.06381619426,0.002516927614,0.03304488179,1,50085,1083.842,0.3739418078,0.01721244936,0.2346797581,0.06025239618,0.002773402964,0.03781341767,0.000007466143712,0.0000003436647571,0.000004685629592,15.99238819,0.1364270087,11.66556014,24.219029,0.1556898708,2.248256499,18.58494639,0.1445760811,2.716286019,7.178984339,0.02794022415,0.1638332025
4,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,2041.878487,4363.456325,674.9215888,1046.381729,0.07783328836,0.1663282887,0.02572697983,0.03988647287,0.04313725606,0.1699346453,0.01960784383,0.03921568766,0.1026079568,0.0806245375,0.0244908534,0.01725975581,1,23222,643.672,0.4679497936,0.1546759125,0.239805707,0.08792862315,0.02906388721,0.0450599315,0.00002015114088,0.000006660748967,0.00001032666037,10.82084598,0.6628771116,6.445285135,30.30762912,1.399072981,2.297363623,27.12172213,1.515085608,3.236831513,19.376097,0.5415243062,0.3610720408
20,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,1041.498072,8191.00022,1544.654947,2708.899423,0.02400982231,0.1888284435,0.03560917855,0.06244869341,0.02352941222,0.1973856241,0.03137255087,0.04705882445,0.02236294584,0.08485862986,0.02857077414,0.05687348238,1,39359,885.964,0.1271515131,0.188579527,0.3307165609,0.0264614973,0.03924527928,0.06882541281,0.000003230557513,0.000004791268249,0.000008402565128,5.519373605,1.517089432,16.68571678,8.235201628,1.705737608,3.168299061,8.162090468,2.04583638,4.943999196,3.106305301,0.389534004,0.2937959835
26,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,7180.231576,17071.84359,4108.755672,2313.265431,0.0829269686,0.1971686041,0.04745343503,0.02671669955,0.03921568766,0.216993466,0.03921568766,0.02614379115,0.1348633342,0.08219490565,0.03734828492,0.01115593789,1,79071,1796.514,0.4205891144,0.2406743976,0.1355017938,0.09080739559,0.05196286466,0.02925554793,0.000005319132355,0.000003043775817,0.000001713672444,38.05132405,4.035431875,14.24877258,27.24022762,2.176945599,1.298121283,28.00968402,2.708797616,2.101540689,5.114550341,0.2474614485,0.05991861693
33,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,120.1882399,1501.054943,227.050988,920.734668,0.006578807813,0.08216404527,0.01242821107,0.05039874476,0.003921568859,0.07712418586,0.005228758324,0.02614379115,0.009244619281,0.03722009142,0.01808570636,0.1049437395,1,15032,761.296,0.080069181,0.1512609442,0.6133917164,0.007995492279,0.01510450958,0.06125164103,0.000005326582025,0.00001006259607,0.00004080572887,0.6369323351,0.2229990944,5.671350429,5.185827785,1.368183945,5.87635646,2.466222171,0.7873903758,4.39994548,5.121713486,0.8180972418,1.426773737
34,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,138.9764757,3132.885052,687.0928305,390.5281167,0.007400632392,0.1668291737,0.03658836096,0.02079600174,0,0.1738562137,0.02875817008,0.0209150333,0.01437893367,0.09227005252,0.03021122365,0.009727263446,1,16105,573.596,0.04436054096,0.2193163232,0.1246544671,0.008629399298,0.04266332385,0.02424887406,0.000002754457682,0.00001361790271,0.000007740109724,0.736499771,0.6748311486,2.40549409,2.873092031,1.983757762,1.194202764,2.661751788,2.224017299,1.741891679,2.648517002,1.107146562,0.2706332071
37,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,836.9215959,9663.478712,3087.713811,1294.407882,0.01838983951,0.2123374799,0.06784693058,0.02844227384,0.01568627544,0.2300653607,0.05751634017,0.02614379115,0.01883918109,0.09827175207,0.05341237437,0.01315251171,1,41382,952.69,0.086606658,0.3195240454,0.1339484383,0.02022429066,0.07461490046,0.03127949066,0.000002092858199,0.000007721329211,0.000003236876863,4.435229493,3.032611264,7.973025188,5.609239508,2.890155626,1.283239975,6.238214268,3.889636681,2.246928429,2.012363653,0.6277503423,0.1131775127
44,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,49.63137446,724.71636,43.25882504,177.9477178,0.007092222701,0.1035604973,0.00618159832,0.02542836779,0.003921568859,0.1006535962,0.002614379162,0.02352941222,0.009726723415,0.05414850473,0.009100299651,0.01328177319,1,5415,389.03,0.06848386099,0.05969069753,0.2455411905,0.009165535449,0.007988702686,0.03286199775,0.00001264706574,0.00001102321284,0.00004534463351,0.2630193041,0.04248683918,1.096085442,4.435483225,0.5399136866,2.352310151,2.827123828,0.416446994,2.360606116,12.16064014,0.8961961659,1.585476696
44,2,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,156.3725549,3368.266759,648.1228949,414.4732156,0.007696257255,0.1657774761,0.03189895142,0.02039931172,0.003921568859,0.1738562137,0.02352941222,0.0209150333,0.01064165307,0.09243568396,0.03047065789,0.009034819218,2,17585,646.704,0.04642522879,0.1924202984,0.1230523724,0.008892382991,0.03685657634,0.02356970234,0.000002640047131,0.00001094229732,0.000006997575913,0.828689534,0.6365566604,2.552986143,3.006815336,1.740478115,1.17885453,2.742869522,1.921314515,1.693104112,2.538506856,0.8896176686,0.2446704865
44,3,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,2031.96869,9991.932283,890.2209431,2519.417067,0.0273103059,0.13429475,0.0119648528,0.03386176723,0.01960784383,0.1189542487,0.003921568859,0.02352941222,0.03279892356,0.06912024826,0.02238692517,0.03059641709,3,67063,1829.552,0.2033609348,0.08909397281,0.2521451303,0.03029940041,0.01327439785,0.03756791476,0.000003032386485,0.000001328511591,0.000003759824796,10.76832944,0.874334289,15.51858267,13.171045,0.8058718912,2.415576582,9.34589772,0.6919875854,2.698650582,2.915756235,0.1080090724,0.1314624055
47,1,DAY4,Male,BELMO,BF34,+,Tg/WT,NOUV,nan,Z3,1023.988268,5899.636769,1623.713771,1145.521603,0.02495706234,0.1437883687,0.03957381846,0.02791912267,0.01568627544,0.1450980455,0.03267974034,0.02614379115,0.04986915365,0.06699974521,0.03245017091,0.0123988787,1,36993,897.136,0.1735680192,0.2752226679,0.1941681578,0.02768059546,0.04389245996,0.03096590175,0.000004691915204,0.000007439858025,0.000005248781062,5.42658116,1.594737393,7.055946368,11.24145202,2.48944126,1.860151153,8.538123213,2.288091537,2.224402108,4.511456927,0.6048665061,0.1835238134
